age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,Target
0.49788,0.48246,1.98437,-0.57009,-0.31685,-0.24649,-0.15487,0.7233,0.13136,2.33337,-1.37983,-1.54858,1
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.62967,-1.50796,1.88511,-0.60633,3.00537,0.19268,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.46725,-0.15487,0.58331,1.81866,-0.52745,-0.71126,-0.84637,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,-1.7625,2.90161,0.13136,-0.78155,1.86203,1.2247,1
-0.07854,-0.48246,0.45468,-0.28519,-0.31685,0.04257,0.63779,1.06238,-0.45321,0.7583,0.19268,1.2247,1
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.73545,-0.57545,-2.09015,-0.76096,-1.92173,-0.21712,-0.52593,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.15487,1.88511,0.28783,-1.5184,1.29221,0.7654,1
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.49158,-1.50796,-0.01928,-2.07848,-0.78155,0.88113,0.7654,1
1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.58016,1.74091,-1.97495,-1.07533,1.63088,0.88113,0.40148,0
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,2.28554,-1.23177,-0.01928,-2.5383,-2.90161,-0.21712,1.2247,1
-0.07854,-0.48246,1.98437,-0.57009,-0.31685,0.52135,1.58487,2.90161,1.2861,1.81175,0.52975,1.92173,1
-0.95197,-0.48246,1.16365,-0.57009,0.1144,-0.79151,0.47617,1.43533,1.11406,0.12331,1.29221,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.74091,1.06238,0.28783,-1.0145,0.88113,0.7654,1
-0.95197,-0.48246,-0.05921,-0.57009,0.1144,0.41667,-0.15487,1.43533,1.2861,-0.65253,0.52975,0.07987,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,-0.57545,0.88309,0.43852,-0.52745,0.52975,1.2247,1
0.49788,0.48246,-0.05921,-0.57009,-0.31685,0.04257,-0.80615,-0.84732,-0.15487,-1.13788,0.52975,-1.18084,1
0.49788,-0.48246,0.45468,-0.57009,0.1144,-0.14882,-0.94779,1.24033,-0.60633,-1.64101,0.52975,1.2247,1
-0.95197,0.48246,1.16365,0.96082,-1.10702,0.41667,-0.80615,-0.58331,0.13136,-0.40581,-1.37983,-1.54858,0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.58016,-1.23177,1.06238,-1.21213,0.93949,0.52975,1.92173,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,-0.80615,1.06238,-0.01729,2.33337,-0.71126,-0.21575,1
-0.07854,0.48246,-1.22751,-0.28519,-0.31685,1.37297,-0.15487,0.44585,-1.34289,-1.25773,0.88113,1.92173,1
-0.07854,-0.48246,0.45468,-0.28519,-0.50212,-0.67825,0.63779,0.14143,-0.15487,-0.52745,1.29221,1.2247,1
0.49788,0.48246,0.45468,0.24923,-0.31685,0.91093,-0.69509,2.44904,-0.45321,1.46191,0.19268,1.2247,1
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.13606,0.32197,-0.97631,1.61108,0.93949,-0.71126,-1.18084,1
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.86962,0.00332,0.14143,-0.76096,-0.14277,0.52975,0.40148,0
-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.05188,-1.23177,0.29338,1.11406,0.25953,0.88113,0.7654,1
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.13606,0.63779,0.58331,-0.60633,-0.14277,1.86203,0.7654,1
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,-2.75696,2.57309,1.24033,0.28783,1.46191,-0.21712,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.60383,-2.03972,1.43533,-0.60633,-2.72827,1.86203,-0.21575,0
1.09449,0.48246,-0.61113,-0.57009,-0.31685,1.37297,-0.15487,0.44585,0.43852,-0.65253,1.86203,-0.52593,0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,0.32197,1.88511,-1.07533,-0.78155,-0.21712,0.40148,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.23461,-1.23177,1.06238,-0.30172,-2.30408,0.88113,-0.21575,0
-0.07854,-0.48246,0.45468,0.96082,-0.50212,-0.46725,-1.50796,-0.58331,-0.30172,-0.40581,0.52975,0.40148,0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.04257,-1.09207,0.14143,-1.34289,-0.00665,-0.21712,-0.84637,1
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.05308,-1.50796,0.14143,0.28783,0.25953,-0.21712,0.7654,0
-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.34799,1.11406,0.44585,-2.5383,-0.14277,0.88113,1.2247,1
-0.07854,0.48246,0.45468,-0.57009,0.1144,0.82562,-1.6334,-0.31776,-1.47955,-1.13788,-1.37983,-1.18084,1
-0.07854,0.48246,0.45468,-0.09765,-0.31685,0.13606,-2.32338,0.29338,-1.07533,-0.89891,-0.71126,-0.52593,1
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,0.22393,0.00332,0.44585,-0.91699,-1.92173,0.19268,1.2247,1
-0.95197,-0.48246,0.45468,-0.57009,0.1144,-2.75696,1.93886,0.88309,0.28783,2.33337,-0.71126,0.07987,0
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.34799,-1.09207,0.29338,-0.30172,1.30612,-0.21712,-0.21575,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,0.63779,-0.45174,-0.45321,0.25953,0.88113,0.40148,0
1.09449,-0.48246,0.45468,-0.57009,-0.31685,0.62967,-0.80615,-0.01928,-0.45321,-1.5184,1.29221,0.7654,1
0.49788,0.48246,-0.05921,-0.57009,-0.31685,1.98437,-1.92173,0.88309,0.28783,-1.78169,0.88113,-1.18084,1
0.49788,0.48246,-0.61113,-0.57009,-0.31685,0.31287,-1.50796,0.44585,0.76096,-0.27607,-0.21712,0.7654,1
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-0.80615,-0.01928,0.59042,0.25953,-1.37983,-2.07848,0
-0.07854,0.48246,-0.05921,-0.09765,-0.31685,-1.55078,0.96248,1.88511,1.45039,0.25953,1.29221,1.92173,1
1.82213,0.48246,0.45468,-0.57009,-0.31685,0.41667,0.63779,0.44585,1.45039,-0.14277,0.88113,-0.52593,0
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.13606,-0.43999,1.43533,-0.30172,-1.13788,1.29221,1.2247,1
-0.07854,-0.48246,0.45468,-0.57009,0.1144,1.13281,-0.15487,1.24033,-2.07848,0.93949,0.52975,-0.52593,0
1.09449,-0.48246,1.98437,0.96082,-0.31685,-0.24649,-0.80615,-0.01928,-1.6209,-0.14277,-0.21712,-0.52593,0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,0.47617,2.15324,1.2861,0.41594,0.19268,0.7654,1
1.09449,-0.48246,0.45468,-0.57009,-0.31685,-0.05188,0.63779,0.58331,0.76096,1.30612,-0.21712,0.07987,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.32828,1.2861,0.88309,1.11406,1.13407,0.88113,0.40148,1
-0.95197,0.48246,0.45468,-0.57009,-0.31685,1.60383,-0.94779,1.24033,-0.91699,-1.38502,2.90161,1.92173,1
-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.62967,-0.94779,0.44585,0.59042,1.13407,1.86203,1.2247,1
1.09449,-0.48246,-0.05921,-0.57009,-1.10702,-1.05308,-0.94779,-0.97631,-0.76096,0.7583,-1.37983,-0.52593,0
-0.07854,0.48246,0.45468,-0.57009,-0.31685,2.127,-1.37639,1.88511,0.76096,-1.0145,0.19268,-1.18084,1
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.31287,0.63779,-0.31776,-0.30172,-1.25773,0.88113,1.2247,1
-0.07854,-0.48246,-0.05921,-0.57009,0.1144,0.41667,0.96248,-0.17779,-0.45321,0.7583,0.19268,-0.21575,1
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.15487,-0.45174,-0.30172,0.93949,-0.21712,0.7654,1
0.49788,-0.48246,-1.7379,-0.57009,-0.31685,-0.46725,-1.23177,-0.45174,0.43852,-0.14277,-0.21712,-0.84637,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.2861,-0.31776,-2.07848,0.41594,-0.21712,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,0.16767,2.15324,-0.30172,-0.00665,0.88113,0.40148,1
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,-0.14882,0.00332,0.58331,-0.30172,-1.5184,1.29221,1.2247,1
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-1.1943,1.11406,0.58331,-0.01729,0.12331,-0.71126,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.57545,-0.31776,-1.47955,-0.89891,-1.37983,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.32197,1.65653,-0.15487,-1.78169,2.90161,0.40148,1
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.24649,0.32197,0.44585,-0.15487,-0.14277,0.88113,1.2247,1
0.49788,-0.48246,-0.61113,-0.28519,-0.31685,-0.34799,0.00332,0.7233,0.28783,0.12331,-0.21712,0.7654,1
1.82213,0.48246,0.45468,0.24923,-0.31685,-1.69163,-1.09207,1.06238,-0.45321,-0.65253,-0.71126,0.07987,1
-0.07854,0.48246,0.45468,-0.57009,0.1144,-0.34799,0.00332,1.24033,-0.15487,0.41594,0.88113,0.40148,1
1.09449,-0.48246,-2.43591,-0.57009,-0.31685,0.73545,-0.43999,0.44585,-1.07533,0.25953,0.52975,0.40148,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.63779,2.90161,-1.07533,0.93949,0.88113,1.2247,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.05048,0.00332,2.15324,-0.91699,0.41594,-0.21712,0.40148,1
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.04257,0.00332,2.44904,-0.60633,-2.18109,0.88113,1.2247,1
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.13606,-0.80615,1.43533,0.28783,1.63088,-0.71126,-0.21575,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.43999,0.29338,-0.76096,-0.14277,1.86203,-0.21575,1
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.58016,-0.15487,0.29338,-1.6209,-1.38502,0.19268,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.11406,1.43533,-0.30172,-0.00665,0.19268,0.7654,1
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.05308,0.96248,1.88511,1.81866,1.30612,-0.71126,0.07987,1
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.02119,-0.43999,1.43533,-1.07533,0.12331,-0.71126,0.40148,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-0.79151,0.00332,2.44904,0.76096,-1.5184,0.88113,1.92173,1
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,0.73545,-1.23177,0.58331,-0.60633,-0.40581,0.52975,0.40148,1
2.59171,-0.48246,-0.61113,-0.57009,-0.31685,2.127,-0.15487,2.44904,0.94156,-0.65253,-0.21712,0.07987,1
-0.95197,-0.48246,-0.61113,-0.57009,0.126,-0.05188,-1.7625,0.58331,-0.76096,-0.14277,1.29221,1.2247,1
-0.07854,-0.48246,-0.61113,0.24923,0.1144,-0.14882,-0.57545,1.43533,-0.91699,-0.78155,0.52975,0.40148,1
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,1.49158,-1.92173,-0.58331,-1.772,0.58489,-0.21712,1.2247,1
-0.95197,-0.48246,0.45468,0.24923,-0.31685,-0.05188,-1.7625,0.88309,-0.76096,2.33337,-0.71126,-0.21575,0
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.79151,0.32197,0.29338,-0.30172,-0.27607,0.88113,0.7654,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.1943,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,1.74091,0.58331,0.76096,-1.5184,0.88113,0.7654,1
-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.13281,-1.37639,-1.27553,-1.772,-1.38502,0.52975,-0.52593,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.91093,-1.92173,0.29338,-1.6209,-2.57309,1.29221,1.2247,1
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.46725,2.127,1.65653,1.11406,0.41594,0.88113,1.2247,1
-0.07854,0.48246,0.7084688238259946,0.5147878514247042,-0.31685,0.6420717265656111,0.8082795878860973,-0.9301356620374416,-0.8734945113984764,0.43807387584762586,-0.21712,-0.32678462399586305,0
-0.07854,0.48246,1.9153146479292635,-0.008590371251690668,-0.31685,0.11209020677221047,-0.45138759965822933,-1.4623640728269134,0.02106183744439321,0.8822781894019667,-1.37983,-1.54858,0
0.014626023378417258,0.48246,1.16365,0.3324271863624768,-0.31685,-0.14882,-0.2512514409651705,-1.2063189683375455,1.647705309102127,-0.1642213135593863,-1.37983,-1.18084,0
1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,1.93886,0.012438047415123388,0.7282498125486714,1.2329542373913853,-1.2618779405423202,-0.7823962423689467,0
1.535752040970704,0.48246,-0.05921,0.96082,-0.31685,0.2736354990738547,-1.015012010274509,-1.62271602515706,-0.6357403307110754,-0.19756374404708224,-1.37983,-2.07848,0
-0.07323863550714234,0.48246,0.4612004336846419,-0.5560101417095855,-1.0997527657240878,-1.1943,1.4568467946984878,0.5877160315179788,1.2861,1.6228548367003615,0.5266499498115828,0.7620530089756761,0
-0.95197,-0.3845480788577083,0.45468,0.96082,-0.48332036725321026,0.755649282901299,0.63779,-0.7632975036452108,-2.21844,1.009646410022146,1.6926384799165894,1.7674678869579146,0
-0.4640980399413148,-0.48246,0.11371307587306118,0.4456714933452137,-0.17173513792784906,0.8316010044950641,0.9537959875730937,0.5929804864751937,-1.6898699891133397,-0.44616312575126,0.7628912516291886,1.92173,0
-0.07562240183936263,0.48246,0.45468,0.96082,-0.31685,0.04059314781302083,0.47698805318122584,-1.118297661369306,0.5888884153439726,1.809979255507239,-0.7087588689582295,-0.5275519339276823,0
1.6091799379103775,0.48246,0.023427649542938384,0.96082,-0.31685,-1.3167240183205386,0.05456148558418594,-0.8680626305523431,0.59042,-0.21184648042487936,-0.71126,-1.4356589782141183,0
1.4228493455052973,-0.48246,0.8437157946472286,0.96082,-0.31685,-1.021582358374114,0.5400489089507036,-0.09081020704750244,-0.8313710668451315,-0.14277,-0.21523757843996816,0.07987,0
1.3186793783508888,-0.48246,0.7868809614504869,0.96082,-0.31685,0.07815478345436475,-0.5734625482411675,-0.12895230778626882,-0.7133177544192212,-0.31604351705135,-0.917249627678596,-0.9494218132277248,0
0.29726350920248895,0.48246,0.7380473457953501,0.96082,-0.31685,0.988152835741563,-0.37401561816232015,0.12939458663984027,-0.6601472304431129,-0.3212245461921326,0.41243658174054165,-0.21575,0
0.49788,-0.26605805791531667,1.16365,0.96082,-0.31685,-1.4708324765634997,1.0150743074760566,1.2004212763814934,1.6992231365536843,0.16490480827185522,0.19268,-0.07732425412165869,0
1.09449,0.48246,0.08869821994171478,0.6021924315912432,-0.31685,-0.13710661076678116,-0.4246156337530894,-0.4665929178408527,-0.60633,0.46456732055333383,-0.71126,-0.52593,0
0.6394251780914659,0.48246,-0.61113,0.010424735511887884,-0.3608051384405322,1.4865079410145259,-0.7941807058093219,-1.6978346702165217,0.76096,-0.9870763779762448,-0.18039656257959305,-1.9527617085354456,0
1.82213,-0.16847532325215936,0.2874603491129339,0.96082,-0.31685,-0.6149131290276941,1.3408029432575546,0.44585,-0.10868410333511022,1.2957318240425058,0.7778542538585154,0.5198994581541208,0
0.49788,0.48246,0.6344099885134744,0.96082,-0.6554673490441072,-1.019606725131784,0.39796259847891047,-0.34752160953132927,-0.3085190242720167,0.4678755027743776,-1.37983,-1.4083994551098566,0
0.12341860433120455,0.48246,0.7030797635624962,0.96082,-0.31685,0.3660879475405831,0.7812315185400649,-1.5205837577483972,-0.2502685912250835,-1.0946517070844453,0.6528619919327897,0.40148,0
1.0045351789349315,0.48246,-0.05921,0.19692861663222044,-0.31685,0.06991484227277589,0.7096003662839379,-0.43857125010743503,-0.52340380401862,0.043531090960679475,0.24350226502472744,0.7654,0
-0.37759117147811116,0.48246,-0.8221705654439144,-0.045926152951518695,-0.31685,-0.6678306393036898,-0.4863697576089955,-0.12351821955852743,-1.8769348007677906,-1.3013124549390893,1.6669309782905817,1.401215999519597,0
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.6631472388923962,-0.456683062949655,-0.8907020186099742,0.8880091170505864,1.1349852789015342,-0.49794401325218995,-0.52593,0
0.5537673032339182,0.48246,-1.7379,0.96082,-0.31685,-0.5695831819645301,0.9024803744584284,-0.6743525068521231,0.7940365605200994,-0.3234207216417442,-1.37983,-1.1495086004045378,0
1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.27773722176076915,-0.9626572000981561,-0.31776,-0.2645743326847514,-0.9218781485830045,-0.38555677746898975,-0.84637,0
-0.7203342959957506,-0.48246,-0.9099520718327377,-0.4945338454474764,-0.31685,-0.12311128247693354,-1.3528291551111185,0.4497724882455903,-0.3292333061277492,-0.4101244928157586,-0.5802129020337522,0.3161882665298803,0
-0.29164787421659294,0.48246,1.7841228198859185,-0.500577350601299,-0.31685,0.3814878167258079,0.47824780648073684,1.7777220957628246,-0.5320083147302974,-0.42999680585967304,-0.5008091982532943,-0.52593,0
-0.10211339116257157,0.48246,0.45468,0.96082,-0.31685,0.034768430956741925,0.16767,0.26610311716055923,2.0281512441890883,1.7934597927446374,0.5206526676904069,-1.18084,0
-0.4218833456556885,0.48246,0.8849555061430069,0.96082,-0.31685,0.04257,1.6795710310429988,-0.10390421543446143,0.6574588859646693,1.30612,0.19268,-0.52593,0
1.09449,0.48246,-0.0037338042399667204,0.96082,-0.4021515734957004,0.09476240968300464,-0.12005069590682613,-0.8612449148477042,0.33890601334905235,0.58489,0.49336213235354964,-0.6363285903481252,0
-0.07854,0.48246,1.4663819068715265,0.96082,-0.31685,0.09837982701541437,-0.9116148440548626,-0.9716656887102852,1.4825408133388978,0.23124990387442096,-1.37983,-0.18384427313612167,0
0.9720723718059828,-0.28446932301340744,0.34923558077701766,0.96082,-0.31685,-1.55078,1.3205942717616135,0.32466512054900487,0.07623705973268124,0.7227182281471572,-0.31851194246792985,-0.9149994633044247,0
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.8646765383913808,0.8014924994244912,-0.6484868187094481,0.6887134366843641,-0.07435103888652125,-0.011139319245492274,-0.37002202646063154,0
-0.5824251599492007,0.48246,0.45468,0.35611833902453127,-0.31685,0.33512245472288443,-0.08794042550904374,-0.2585392367311515,1.9706007318603007,1.051743957870597,-1.37983,-0.39469404693340404,0
0.2139829509289305,0.007219826880301872,0.80386026938676,0.96082,-0.31685,0.040061420244467516,-0.07459137398520607,-0.9211510165082714,-1.6209,-0.3247573280837278,0.35869293905552446,0.24308138449091518,0
-0.07854,0.29406613621391087,0.45468,0.96082,-0.31685,-0.9468198841088538,1.4213877013212708,0.32314869834956783,0.8433449674180716,0.618747086514059,0.19268,-0.4653695300448026,0
0.33789584827903685,0.48246,0.45468,0.96082,-0.005292525293475847,-0.23719957293727886,-0.8342661779974937,-0.8112248975897587,-1.0439914914254198,-0.5621656894230909,-1.706062559200474,-1.282905459133734,0
0.665391599155839,-0.48246,0.2841352911344249,0.96082,-0.31685,-0.8846715558930359,-0.6799927814312283,-0.45174,-0.5633381358630561,-0.3124974063030766,0.07761948587173728,-0.30283997138190466,0
1.82213,0.48246,-0.5977095318071519,-0.532864443830423,-0.31685,-0.9022627244023027,0.9545848488593712,0.4345399145337379,-0.6100899778892958,-0.40581,0.5115891341513401,-0.20856171400353363,0
0.7093947735388246,-0.48246,0.45468,0.96082,-0.31685,0.32855304343089553,0.0017510344845545478,-0.71727,-0.4097126839437176,0.07723557957609552,-1.37983,-1.18084,0
0.49788,0.48246,1.98437,0.96082,-0.31685,-0.406482572980972,0.7196394930697495,-0.14971618620718868,-0.808019112281225,2.4247563362394002,-0.8296708869311706,-0.7070522362956186,0
1.743282280329347,0.48246,-0.1412568799333711,0.96082,-0.31685,0.4104896010558325,-1.5154288751787703,-1.8378687567447194,-0.9264177877535595,-0.46411354961578277,-1.37983,-2.07848,0
-0.051983510355831375,-0.4380047625213366,1.98437,0.96082,-0.31685,-0.5846791458818162,0.32197,-0.17048721874068012,0.11140738812828055,0.6252955593971908,-1.37983,-1.54858,0
-0.07854,-0.4003109474115152,1.16365,0.96082,-0.31685,0.5124380043682766,-0.04595393687211102,0.7113818659869606,0.5774879008744861,-0.3389366883295142,0.9646395196327621,1.8232851403436112,0
1.5527877233461285,0.12528646694951662,0.9012185862798976,0.96082,-0.31685,-0.3282062346683919,1.3966923148753192,1.0875064406290667,1.5515991984559527,1.1977558043789491,-0.5283497798557747,-0.8236035399704731,0
0.4889704971004302,0.46754560157896524,1.16365,0.96082,-0.31685,0.6205954204359019,-0.15487,-1.9575206555035531,-0.16423810071198128,-1.0164070373473317,0.8874839059226868,0.39650899755815094,0
-0.07854,0.48246,-0.05921,0.9098122059517995,-0.31685,-0.37978215112109204,-0.7698920953281233,-1.0515512806644447,0.5687299138534198,-0.04398169260431267,0.5549374234779252,0.3784265329138384,0
0.1682739067730663,0.48246,1.16365,0.96082,-0.31685,-1.6760229159181517,-0.004289193651860812,-1.7432542108064375,1.9450656121729744,1.5716724511448268,-0.42870291504951774,-0.6631373284868002,0
1.0745959315896436,0.48246,-0.5927261277265821,0.24923,-0.31685,0.32343375332696545,0.7023229287047861,-1.114261309225722,0.3036066054658686,1.4509781158752766,-0.7335535876319739,-0.8697853195193448,0
-0.057569827193787115,0.48246,1.16365,0.96082,-0.31685,-0.1680806755296368,-0.7928290908110008,-1.269836162614239,1.3054745450013474,0.15300264709929368,-1.3555074080825618,-0.5375876145415198,0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.7177928470213646,0.3040058548107002,-1.3583985253874946,-0.3239875975912496,1.2679769161637897,-1.37983,-0.84637,0
1.09449,-0.19834037506421537,1.16365,0.96082,-0.31685,-1.147939371739902,1.1445083612704983,1.3779124660464308,0.8381672160386856,0.4107117023851573,-0.5657610244727349,-1.2891206355696694,0
0.14343803272072173,0.11087149971743027,0.45468,0.96082,-0.31685,-0.27863231347229384,-0.3862072512234551,-0.08032184096069117,1.0079893581838322,-1.054771740882847,-0.71126,0.07987,0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.2169123666951909,-0.5552849735236735,-0.06449012069147975,0.589150336192238,1.1596819356655246,-0.71126,-0.6234220824568952,0
-0.6751608130363524,0.48246,-0.61113,0.7353014703508444,-0.31685,-0.6110660367198673,0.4887986269359307,-0.2734004269382758,0.8728651600206816,0.827109456971584,-0.71126,-0.1220615168357012,0
0.40018099095520254,0.48246,0.027890627594516063,0.96082,-0.31685,-0.28179291285427976,0.80523,-1.68062,-0.7311715774991083,0.4445757995526153,-0.3008731458474658,-0.2683232601670922,0
0.49788,0.48246,1.527392067875183,0.96082,-0.31685,-0.67825,0.9524026614058423,0.07020353088968145,0.026542184282320358,1.6567013536584292,-1.37983,-1.54858,0
-0.896205664395251,0.48246,0.45468,0.96082,-0.4902913950087679,0.8997264397697339,-0.6698864586477099,-0.6917631938249735,0.2974508370817119,-0.03213446034598266,-0.7539450026393266,-0.5061264878491911,0
1.09449,0.48246,0.2984727522133019,0.96082,-0.31685,0.689232961341539,-0.5342741962575919,0.7233,-0.11304977942654279,0.3683960204979325,0.3027237742426371,-0.6546803103791714,0
0.16928534033708825,0.48246,0.45468,0.96082,-0.42246523298245664,1.4861783808410518,0.18496999184897614,1.2749843133848286,1.3186593477146178,-0.3318502637926058,-0.4988100265879588,-0.21575,0
-0.07854,0.48246,1.16365,-0.28519,-0.22166,0.9169128198294014,-1.8687357708870491,-0.45174,-0.030659542012982335,0.5024445712248627,-0.6632412073681124,-1.9912504921316072,0
0.49788,0.48246,0.45468,0.96082,-0.31685,0.3801369678390788,-0.5495974210013556,-0.8765814720041529,-0.5276197300300998,0.8697331594056226,-1.37983,-1.87447232942789,0
1.82213,-0.4728627610426057,0.45468,0.96082,-0.31685,-1.2010168339475888,1.1187427468324118,-0.3101650204781165,1.1105480144718154,0.9463666685764135,-0.21304406777272708,0.0738446223931627,0
0.0022072280626371787,0.48246,0.3826922254101026,0.96082,-0.31685,-0.6097667566202394,0.2108859187004677,-0.6583544078023582,0.7370700720415632,-0.979412759443987,-0.286341115288976,0.03845836341577876,0
0.785249346103271,0.48246,1.98437,0.96082,-0.31685,-0.3591816035564545,0.80523,0.4330306838901818,-0.01729,0.1263440399278566,-0.45513258558098313,-0.52593,0
-0.007855386120712016,-0.3641348245647228,0.5416188131952374,0.96082,0.061517137268930766,-1.070397374782334,1.4893671402782551,0.5214531799642577,1.2861,0.9172712269026263,-0.16686748487607614,0.11930804633725023,0
0.9398299650383359,0.48246,0.6384672730708016,0.96082,-0.31685,0.7025814185704524,-0.57545,0.6118512441448876,-0.27190259982868686,0.23654929117208706,0.52975,-0.6828935057281564,0
0.09610618657550768,0.48246,0.09649058085994172,0.96082,-0.31685,-0.17841247257699216,0.9697576869638163,0.529912982660863,1.233974588080826,0.9890197043682374,0.525820282303473,1.2247,0
1.09449,0.48246,1.7401927374099002,0.96082,-0.31685,-0.28340331337952374,1.6312943835346514,0.9198490501157045,0.5452273323576419,2.04506,-0.21712,-0.52593,0
0.8800139842707818,-0.48246,1.16365,0.96082,-0.31685,-0.24154107521231832,-0.13208814122915458,0.29338,-0.15487,0.12331,0.051373156111498536,0.0061387232673694725,0
0.9193301697933606,0.48246,-1.5880536586058454,-0.006950671551370066,-0.31685,-0.4821972093242665,0.16742294473457348,-1.3584587333701288,-0.15487,0.7398592895739151,-1.37983,-1.0525331289609698,0
1.09449,0.48246,0.5898372216003982,0.96082,-0.31685,-0.6998417555305035,0.4440760863044573,-0.5789494881722974,0.5344189643480886,0.07391206930633493,0.19268,-0.09808198599600293,0
1.2326590894956408,0.48246,-0.16401221520866655,0.09365210652854639,-0.31685,-0.14040663175319468,0.6994442818816168,-0.17276068931096916,-0.35956135884677476,0.022837199392648166,0.2566850780554885,0.5790927571894782,0
-0.95197,-0.3541954216443136,-0.05921,0.96082,-0.31685,-1.0976549292236644,0.6600474109769474,-0.0942552001512641,0.3747288131746288,-0.47631537951139424,-0.117840302577922,-0.5685253462341916,0
1.0427284460607162,0.48246,-0.61113,0.96082,-1.0384652874135467,-0.5612564640884866,-0.5954654045252221,-0.6785120092742585,0.14493525074148894,0.30280300960140877,-0.21712,-1.258718750403209,0
1.09449,0.48246,1.16365,0.3519477424047171,-0.31685,-1.019357099805648,0.08735912325279514,0.9594936089927126,0.7699727699360297,1.0389870039703613,-1.37983,-0.8608132504380167,0
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.9662271866522106,0.6394299938709812,-0.8463972190242278,0.613703752674137,0.5001588220125976,-1.044531250860979,-0.8523919634464061,0
